Zip,County,State,Name,Latitude,Longitude,Type,Trauma,City
27906,PASQUOTANK,NC,SENTARA ALBEMARLE MEDICAL CENTER,36.323596314,-76.2179333289999,GENERAL ACUTE CARE,NOT AVAILABLE,ELIZABETH CITY
27932,CHOWAN,NC,VIDANT CHOWAN HOSPITAL,36.069979282000105,-76.611203527,GENERAL ACUTE CARE,NOT AVAILABLE,EDENTON
28150,CLEVELAND,NC,CAROLINAS HEALTHCARE SYSTEM CLEVELAND,35.3029042430001,-81.536394214,GENERAL ACUTE CARE,LEVEL III,SHELBY
28086,CLEVELAND,NC,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,35.2415605350001,-81.357057955,GENERAL ACUTE CARE,NOT AVAILABLE,KINGS MOUNTAIN
85603,COCHISE,AZ,COPPER QUEEN COMMUNITY HOSPITAL,31.4178109550001,-109.88302822799999,GENERAL ACUTE CARE,LEVEL IV,BISBEE
28403,NEW HANOVER,NC,NEW HANOVER REGIONAL MEDICAL CENTER ORTHOPEDIC HOSPITAL,34.2126503860001,-77.862668824,GENERAL ACUTE CARE,NOT AVAILABLE,WILMINGTON
28349,DUPLIN,NC,VIDANT DUPLIN HOSPITAL,34.965279679,-77.961913309,GENERAL ACUTE CARE,NOT AVAILABLE,KENANSVILLE
27710,DURHAM,NC,DUKE UNIVERSITY HOSPITAL,36.0070497990001,-78.937758112,GENERAL ACUTE CARE,LEVEL I,DURHAM
27704,DURHAM,NC,DUKE REGIONAL HOSPITAL,36.0367935940001,-78.900254542,GENERAL ACUTE CARE,NOT AVAILABLE,DURHAM
27886,EDGECOMBE,NC,VIDANTE EDGECOMBE HOSPITAL,35.9210314060001,-77.55591561899999,GENERAL ACUTE CARE,NOT AVAILABLE,TARBORO
27103,FORSYTH,NC,NOVANT HEALTH MEDICAL PARK HOSPITAL,36.078945147000105,-80.2961944629999,GENERAL ACUTE CARE,NOT AVAILABLE,WINSTON SALEM
27157,FORSYTH,NC,NORTH CAROLINA BAPTIST HOSPITAL,36.0896496080001,-80.268174833,GENERAL ACUTE CARE,LEVEL I,WINSTON SALEM
27103,FORSYTH,NC,NOVANT HEALTH FORSYTH MEDICAL CENTER,36.075550413,-80.29728715999991,GENERAL ACUTE CARE,NOT AVAILABLE,WINSTON SALEM
27549,FRANKLIN,NC,FRANKLIN REGIONAL MEDICAL CENTER,36.1123061650001,-78.293533786,GENERAL ACUTE CARE,NOT AVAILABLE,LOUISBURG
27330,LEE,NC,CENTRAL CAROLINA HOSPITAL,35.4690744850001,-79.187204878,GENERAL ACUTE CARE,NOT AVAILABLE,SANFORD
27577,JOHNSTON,NC,JOHNSTON MEDICAL CENTER - SMITHFIELD,35.514414576,-78.33498077899999,GENERAL ACUTE CARE,NOT AVAILABLE,SMITHFIELD
27565,GRANVILLE,NC,GRANVILLE HEALTH SYSTEM,36.326415689,-78.59335192,GENERAL ACUTE CARE,NOT AVAILABLE,OXFORD
28012,GASTON,NC,CAROLINAS REHABILITATION - MOUNT HOLLY,35.263157962,-81.030128713,REHABILITATION,NOT AVAILABLE,BELMONT
28207,MECKLENBURG,NC,CAROLINAS MEDICAL CENTER-MERCY,35.210155172,-80.8210290919999,GENERAL ACUTE CARE,NOT AVAILABLE,CHARLOTTE
28203,MECKLENBURG,NC,CAROLINAS REHABILITATION,35.201884954,-80.83871782199999,REHABILITATION,LEVEL I,CHARLOTTE
28752,MCDOWELL,NC,MCDOWELL HOSPITAL,35.66339557,-82.02847628,GENERAL ACUTE CARE,NOT AVAILABLE,MARION
28744,MACON,NC,ANGEL MEDICAL CENTER,35.184661416,-83.3786889199999,GENERAL ACUTE CARE,NOT AVAILABLE,FRANKLIN
28741,MACON,NC,HIGHLANDS-CASHIERS HOSPITAL,35.0865865110001,-83.185891129,GENERAL ACUTE CARE,NOT AVAILABLE,HIGHLANDS
28791,HENDERSON,NC,MARGARET R. PARDEE MEMORIAL HOSPITAL,35.320314362,-82.46708041800001,GENERAL ACUTE CARE,NOT AVAILABLE,HENDERSONVILLE
28732,HENDERSON,NC,PARK RIDGE HOSPITAL,35.390043301999995,-82.488193011,GENERAL ACUTE CARE,NOT AVAILABLE,HENDERSONVILLE
32827,ORANGE,FL,OLANDO VA MEDICAL CENTER,28.36614,-81.2757109999999,MILITARY,NOT AVAILABLE,ORLANDO
28335,HARNETT,NC,BETSY JOHNSON HOSPITAL,35.307032736000096,-78.63466618,GENERAL ACUTE CARE,NOT AVAILABLE,DUNN
37684,WASHINGTON,TN,JAMES H. QUILLEN VA MEDICAL CENTER,36.3091379580001,-82.370206332,MILITARY,NOT AVAILABLE,MOUNTAIN HOME
27874,HALIFAX,NC,OUR COMMUNITY HOSPITAL,36.1291421440001,-77.429718658,GENERAL ACUTE CARE,NOT AVAILABLE,SCOTLAND NECK
27870,HALIFAX,NC,HALIFAX REGIONAL MEDICAL CENTER,36.4320062090001,-77.646414115,GENERAL ACUTE CARE,NOT AVAILABLE,ROANOKE RAPIDS
27401,GUILFORD,NC,MOSES CONE MEMORIAL HOSPITAL,36.0908847380001,-79.7864573799999,GENERAL ACUTE CARE,LEVEL II,GREENSBORO
27261,GUILFORD,NC,HIGH POINT REGIONAL HEALTH SYSTEM,35.962823799,-80.01339431699999,GENERAL ACUTE CARE,NOT AVAILABLE,HIGH POINT
27406,GUILFORD,NC,KINDRED HOSPITAL - GREENSBORO,36.0492638260001,-79.77036502399991,GENERAL ACUTE CARE,NOT AVAILABLE,GREENSBORO
27403,GUILFORD,NC,WESLEY LONG COMMUNITY HOSPITAL,36.0834260610001,-79.82541858100001,GENERAL ACUTE CARE,NOT AVAILABLE,GREENSBORO
28779,JACKSON,NC,HARRIS REGIONAL HOSPITAL,35.386010888,-83.203001373,GENERAL ACUTE CARE,NOT AVAILABLE,SYLVA
28687,IREDELL,NC,DAVIS REGIONAL MEDICAL CENTER,35.8184286740001,-80.828714738,GENERAL ACUTE CARE,NOT AVAILABLE,STATESVILLE
28677,IREDELL,NC,"IREDELL MEMORIAL HOSPITAL, INCORPORATED",35.799261529,-80.8780683369999,GENERAL ACUTE CARE,NOT AVAILABLE,STATESVILLE
27910,HERTFORD,NC,VIDANT ROANOKE-CHOWAN HOSPITAL,36.2854313030001,-76.9952349819999,GENERAL ACUTE CARE,NOT AVAILABLE,AHOSKIE
27533,WAYNE,NC,WAYNE MEMORIAL HOSPITAL,35.3984837530001,-77.95246870300001,GENERAL ACUTE CARE,NOT AVAILABLE,GOLDSBORO
27893,WILSON,NC,WILSON MEDICAL CENTER,35.7185586700001,-77.943813092,GENERAL ACUTE CARE,NOT AVAILABLE,WILSON
27055,YADKIN,NC,YADKIN VALLEY COMMUNITY HOSPITAL,36.135283916999995,-80.67112547800001,GENERAL ACUTE CARE,NOT AVAILABLE,YADKINVILLE
27611,WAKE,NC,DUKE HEALTH RALEIGH HOSPITAL,35.828532571,-78.618125956,GENERAL ACUTE CARE,NOT AVAILABLE,RALEIGH
27607,WAKE,NC,REX HOSPITAL,35.8174886370001,-78.70317191399991,GENERAL ACUTE CARE,NOT AVAILABLE,RALEIGH
27620,WAKE,NC,WAKEMED,35.784511348,-78.58790197100001,GENERAL ACUTE CARE,LEVEL I,RALEIGH
27511,WAKE,NC,WAKEMED CARY HOSPITAL,35.740224051,-78.781456307,GENERAL ACUTE CARE,NOT AVAILABLE,CARY
37129,RUTHERFORD,TN,VA MEDICAL CENTER - ALVIN C. YORK CAMPUS,35.9143077950001,-86.38061450100001,MILITARY,NOT AVAILABLE,MURFREESBORO
27536,VANCE,NC,MARIA PARHAM MEDICAL CENTER,36.3308650610001,-78.449446455,GENERAL ACUTE CARE,NOT AVAILABLE,HENDERSON
28605,WATAUGA,NC,BLOWING ROCK HOSPITAL,36.1289168860001,-81.6779148219999,GENERAL ACUTE CARE,NOT AVAILABLE,BLOWING ROCK
28607,WATAUGA,NC,"WATAUGA MEDICAL CENTER, INC.",36.198468858000105,-81.651529355,GENERAL ACUTE CARE,NOT AVAILABLE,BOONE
37212,DAVIDSON,TN,VA MEDICAL CENTER - NASHVILLE CAMPUS,36.141757053,-86.80423925199992,MILITARY,NOT AVAILABLE,NASHVILLE
28712,TRANSYLVANIA,NC,"TRANSYLVANIA COMMUNITY HOSPITAL, INC. AND BRIDGEWAY",35.2561391040001,-82.711910288,GENERAL ACUTE CARE,NOT AVAILABLE,BREVARD
28713,SWAIN,NC,SWAIN COMMUNITY HOSPITAL,35.4344854930001,-83.444792568,GENERAL ACUTE CARE,NOT AVAILABLE,BRYSON CITY
27030,SURRY,NC,NORTHERN HOSPITAL OF SURRY COUNTY,36.488604093,-80.612168098,GENERAL ACUTE CARE,NOT AVAILABLE,MOUNT AIRY
28621,SURRY,NC,"HUGH CHATHAM MEMORIAL HOSPITAL, INC.",36.261864605,-80.838302665,GENERAL ACUTE CARE,NOT AVAILABLE,ELKIN
28170,ANSON,NC,ANSON COMMUNITY HOSPITAL,34.961429174,-80.075940023,GENERAL ACUTE CARE,NOT AVAILABLE,WADESBORO
28675,ALLEGHANY,NC,ALLEGHANY MEMORIAL HOSPITAL,36.509521051,-81.114611006,GENERAL ACUTE CARE,NOT AVAILABLE,SPARTA
27216,ALAMANCE,NC,ALAMANCE REGIONAL MEDICAL CENTER,36.0612038880001,-79.50224356699991,GENERAL ACUTE CARE,NOT AVAILABLE,BURLINGTON
28640,ASHE,NC,"ASHE MEMORIAL HOSPITAL, INC.",36.423308530999996,-81.457523178,GENERAL ACUTE CARE,NOT AVAILABLE,JEFFERSON
28722,POLK,NC,ST. LUKE'S HOSPITAL,35.2394679400001,-82.2126240819999,GENERAL ACUTE CARE,NOT AVAILABLE,COLUMBUS
27835,PITT,NC,VIDANT MEDICAL CENTER,35.6078616830001,-77.40403107,GENERAL ACUTE CARE,LEVEL I,GREENVILLE
27573,PERSON,NC,PERSON MEMORIAL HOSPITAL,36.4084534690001,-78.984895239,GENERAL ACUTE CARE,NOT AVAILABLE,ROXBORO
28557,CARTERET,NC,CARTERET GENERAL HOSPITAL,34.7262094980001,-76.755041171,GENERAL ACUTE CARE,NOT AVAILABLE,MOREHEAD CITY
27344,CHATHAM,NC,"CHATHAM HOSPITAL, INC.",35.722954498,-79.420855358,GENERAL ACUTE CARE,NOT AVAILABLE,SILER CITY
28602,CATAWBA,NC,CATAWBA VALLEY MEDICAL CENTER,35.7138555700001,-81.26734191299991,GENERAL ACUTE CARE,NOT AVAILABLE,HICKORY
28601,CATAWBA,NC,FRYE REGIONAL MEDICAL CENTER,35.737346474,-81.337270844,GENERAL ACUTE CARE,NOT AVAILABLE,HICKORY
28906,CHEROKEE,NC,MURPHY MEDICAL CENTER,35.072712896,-83.966662408,GENERAL ACUTE CARE,NOT AVAILABLE,MURPHY
28359,ROBESON,NC,SOUTHEASTERN REGIONAL MEDICAL CENTER,34.636910793,-79.012129533,GENERAL ACUTE CARE,NOT AVAILABLE,LUMBERTON
85712,PIMA,AZ,TMC HEALTHCARE,32.2523042510001,-110.879298849,GENERAL ACUTE CARE,NOT AVAILABLE,TUCSON
27288,ROCKINGHAM,NC,MOREHEAD MEMORIAL HOSPITAL,36.4947163080001,-79.739444276,GENERAL ACUTE CARE,NOT AVAILABLE,EDEN
27320,ROCKINGHAM,NC,ANNIE PENN HOSPITAL,36.3532448670001,-79.66752159399991,GENERAL ACUTE CARE,NOT AVAILABLE,REIDSVILLE
27204,RANDOLPH,NC,RANDOLPH HOSPITAL,35.7114446140001,-79.814228042,GENERAL ACUTE CARE,NOT AVAILABLE,ASHEBORO
28352,SCOTLAND,NC,SCOTLAND MEMORIAL HOSPITAL AND EDWIN MORGAN CENTER,34.7531691790001,-79.4698014109999,GENERAL ACUTE CARE,NOT AVAILABLE,LAURINBURG
28139,RUTHERFORD,NC,"RUTHERFORD HOSPITAL, INC.",35.36235121,-81.96559595,GENERAL ACUTE CARE,NOT AVAILABLE,RUTHERFORDTON
28329,SAMPSON,NC,SAMPSON REGIONAL MEDICAL CENTER,35.0071833010001,-78.324487667,GENERAL ACUTE CARE,NOT AVAILABLE,CLINTON
28646,AVERY,NC,"CHARLES A. CANNON, JR. MEMORIAL HOSPITAL",36.0603179240001,-81.88935711499991,GENERAL ACUTE CARE,NOT AVAILABLE,LINVILLE
27810,BEAUFORT,NC,PUNGO DISTRICT HOSPITAL CORPORATION,35.537850371,-76.62331912399999,GENERAL ACUTE CARE,NOT AVAILABLE,BELHAVEN
28462,BRUNSWICK,NC,BRUNSWICK COMMUNITY HOSPITAL,34.008958066,-78.290906561,GENERAL ACUTE CARE,NOT AVAILABLE,BOLIVIA
28461,BRUNSWICK,NC,J. ARTHUR DOSHER MEMORIAL HOSPITAL,33.92966195,-78.0215903119999,GENERAL ACUTE CARE,NOT AVAILABLE,SOUTHPORT
28025,CABARRUS,NC,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,35.4361064220001,-80.60250804399999,GENERAL ACUTE CARE,LEVEL III,CONCORD
28645,CALDWELL,NC,CALDWELL MEMORIAL HOSPITAL,35.910606527,-81.535161385,GENERAL ACUTE CARE,NOT AVAILABLE,LENOIR
28801,BUNCOMBE,NC,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CENTER,35.576572565999996,-82.549143219,GENERAL ACUTE CARE,LEVEL II,ASHEVILLE
28813,BUNCOMBE,NC,CAREPARTNERS REHABILITATION HOSPITAL,35.5622710920001,-82.53131981,REHABILITATION,NOT AVAILABLE,ASHEVILLE
28655,BURKE,NC,CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE,35.726391173,-81.654492279,GENERAL ACUTE CARE,NOT AVAILABLE,MORGANTON
28777,MITCHELL,NC,"BLUE RIDGE REGIONAL HOSPITAL, INC",35.910989999,-82.062774345,GENERAL ACUTE CARE,NOT AVAILABLE,SPRUCE PINE
27371,MONTGOMERY,NC,FIRSTHEALTH MONTGOMERY MEMORIAL HOSPITAL,35.364811235,-79.890368297,GENERAL ACUTE CARE,NOT AVAILABLE,TROY
28374,MOORE,NC,FIRSTHEALTH MOORE REG. HOSP. AND PINEHURST TREATMENT,35.2052993510001,-79.456438527,GENERAL ACUTE CARE,NOT AVAILABLE,PINEHURST
15065,ALLEGHENY,PA,NEW LIFECARE HOSPITALS OF PITTSBURGH -  ALLE-KISKI,40.618545736,-79.7361951779999,LONG TERM CARE,NOT AVAILABLE,NATRONA HEIGHTS
28302,CUMBERLAND,NC,CAPE FEAR VALLEY MEDICAL CENTER,35.0318387250001,-78.9330536849999,GENERAL ACUTE CARE,LEVEL III,FAYETTEVILLE
28301,CUMBERLAND,NC,HIGHSMITH-RAINEY MEMORIAL HOSPITAL,35.0543031650001,-78.88815429899999,GENERAL ACUTE CARE,NOT AVAILABLE,FAYETTEVILLE
27959,DARE,NC,THE OUTER BANKS HOSPITAL,35.9398364990001,-75.61764914,GENERAL ACUTE CARE,NOT AVAILABLE,NAGS HEAD
27293,DAVIDSON,NC,LEXINGTON MEMORIAL HOSPITAL,35.8061501510001,-80.28673541599991,GENERAL ACUTE CARE,NOT AVAILABLE,LEXINGTON
28541,ONSLOW,NC,ONSLOW MEMORIAL HOSPITAL,34.7627593280001,-77.384986818,GENERAL ACUTE CARE,NOT AVAILABLE,JACKSONVILLE
27514,ORANGE,NC,UNIVERSITY OF NORTH CAROLINA HOSPITALS,35.904542703000104,-79.049689229,GENERAL ACUTE CARE,LEVEL I,CHAPEL HILL
28561,CRAVEN,NC,CAROLINA EAST HEALTH SYSTEM,35.113401928,-77.065942892,GENERAL ACUTE CARE,NOT AVAILABLE,NEW BERN
28472,COLUMBUS,NC,COLUMBUS REGIONAL HEALTHCARE SYSTEM,34.337734293000004,-78.694124088,GENERAL ACUTE CARE,NOT AVAILABLE,WHITEVILLE
28017,CLEVELAND,NC,CRAWLEY MEMORIAL HOSPITAL,35.249853091999995,-81.676410588,GENERAL ACUTE CARE,NOT AVAILABLE,SHELBY
28719,SWAIN,NC,CHEROKEE INDIAN HOSPITAL AUTHORITY,35.484854973000004,-83.323384402,CRITICAL ACCESS,NOT AVAILABLE,CHEROKEE
28547,ONSLOW,NC,NAVAL HOSPITAL CAMP LEJEUNE,34.723066246,-77.358052055,MILITARY,NOT AVAILABLE,CAMP LEJEUNE
28307,CUMBERLAND,NC,WOMACK ARMY MEDICAL CENTER,35.145626236999995,-79.00217023100001,MILITARY,NOT AVAILABLE,FORT BRAGG
27705,DURHAM,NC,VA MEDICAL CENTER - DURHAM,36.0095120730001,-78.93883233,MILITARY,NOT AVAILABLE,DURHAM
28301,CUMBERLAND,NC,VA MEDICAL CENTER - FAYETTEVILLE,35.087822621,-78.87695583600001,MILITARY,NOT AVAILABLE,FAYETTEVILLE
28805,BUNCOMBE,NC,CHARLES GEORGE VA MEDICAL CENTER,35.588613788,-82.483540852,MILITARY,NOT AVAILABLE,ASHEVILLE
28144,ROWAN,NC,W. G. (BILL) HEFNER VA MEDICAL CENTER,35.6841998410001,-80.48815775899999,MILITARY,NOT AVAILABLE,SALISBURY
27284,FORSYTH,NC,KERNERSVILLE MEDICAL CENTER-ER,36.0909603210001,-80.0441503819999,GENERAL ACUTE CARE,NOT AVAILABLE,KERNERSVILLE
28422,BRUNSWICK,NC,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,34.0313612100001,-78.261445414,GENERAL ACUTE CARE,NOT AVAILABLE,BOLIVIA
28170,ANSON,NC,CAROLINAS HEALTHCARE SYSTEM - ANSON,34.977721882,-80.11008562099991,GENERAL ACUTE CARE,NOT AVAILABLE,WADESBORO
28376,HOKE,NC,CAPE FEAR VALLEY HOKE HOSPITAL,35.0297339100001,-79.107592038,GENERAL ACUTE CARE,NOT AVAILABLE,RAEFORD
28086,CLEVELAND,NC,CAROLINAS CONTINUECARE AT KINGS MOUNTAIN,35.241865106,-81.3565487499999,LONG TERM CARE,NOT AVAILABLE,KINGS MOUNTAIN
28025,CABARRUS,NC,CAROLINAS REHABILITATION - NORTHEAST,35.442816061,-80.6008436509999,REHABILITATION,NOT AVAILABLE,CONCORD
28376,HOKE,NC,FIRSTHEALTH MOORE REGIONAL HOSPITAL - HOKE CAMPUS,35.02100061,-79.149218661,GENERAL ACUTE CARE,NOT AVAILABLE,RAEFORD
28217,MECKLENBURG,NC,CAROLINA CONTINUECARE AT UNIVERSITY,35.306757427,-80.74772608800001,LONG TERM CARE,NOT AVAILABLE,CHARLOTTE
28210,MECKLENBURG,NC,CAROLINA CONTINUECARE AT PINEVILLE,35.090827211,-80.871225576,LONG TERM CARE,NOT AVAILABLE,CHARLOTTE
27103,FORSYTH,NC,SELECT SPECIALTY HOSPITAL - WINSTON SALEM,36.0747223610001,-80.2975227269999,GENERAL ACUTE CARE,NOT AVAILABLE,WINSTON SALEM
27704,DURHAM,NC,SELECT SPECIALTY HOSPITAL - DURHAM,36.037497914,-78.9006067019999,GENERAL ACUTE CARE,NOT AVAILABLE,DURHAM
27401,GUILFORD,NC,SELECT SPECIALTY HOSPITAL - GREENSBORO,36.091017988000004,-79.78604811299991,GENERAL ACUTE CARE,NOT AVAILABLE,GREENSBORO
28002,STANLY,NC,CAROLINAS HEALTHCARE SYSTEM STANLY,35.36444319700011,-80.1948226649999,GENERAL ACUTE CARE,NOT AVAILABLE,ALBEMARLE
40511,FAYETTE,KY,LEXINGTON VA MEDICAL CENTER - LEESTOWN,38.073859000000006,-84.538381,MILITARY,NOT AVAILABLE,LEXINGTON
40502,FAYETTE,KY,LEXINGTON VA MEDICAL CENTER - COOPER,38.0298040000001,-84.506404,MILITARY,NOT AVAILABLE,LEXINGTON
58102,CASS,ND,FARGO VA MEDICAL CENTER,46.906010183,-96.77521876200001,MILITARY,NOT AVAILABLE,FARGO
40206,JEFFERSON,KY,ROBLEY REX VA MEDICAL CENTER,38.2702590000001,-85.696895,MILITARY,NOT AVAILABLE,LOUISVILLE
48105,WASHTENAW,MI,VA ANN ARBOR HEALTHCARE SYSTEM,42.2866933230001,-83.71464059399992,MILITARY,NOT AVAILABLE,ANN ARBOR
48201,WAYNE,MI,JOHN D. DINGELL VA MEDICAL CENTER,42.3557221510001,-83.059198118,MILITARY,NOT AVAILABLE,DETROIT
46545,ST JOSEPH,IN,ST JOSEPH COUNTY VA HEALTH CARE CENTER,41.707343,-86.16311,MILITARY,NOT AVAILABLE,MISHAWAKA
41075,CAMPBELL,KY,CINCINNATI VA MEDICAL CENTER - FORT THOMAS,39.064603000000005,-84.44564100000001,MILITARY,NOT AVAILABLE,FT THOMAS
71360,RAPIDES,LA,ALEXANDRIA VA HEALTH CARE SYSTEM,31.3559500000001,-92.437722,MILITARY,NOT AVAILABLE,PINEVILLE
72114,PULASKI,AR,EUGENE J. TOWBIN VETERAN'S HEALTHCARE CENTER,34.7781580000001,-92.29742399999999,MILITARY,NOT AVAILABLE,LITTLE ROCK
71101,CADDO,LA,OVERTON BROOKS VA MEDICAL CENTER,32.503030272,-93.722022002,MILITARY,NOT AVAILABLE,SHREVEPORT
72205,PULASKI,AR,JOHN L MCCLELLAN MEMORIAL VETERANS HOSPITAL,34.7460360000001,-92.320213,MILITARY,NOT AVAILABLE,LITTLE ROCK
70119,SAINT BERNARD,LA,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,29.9631890000001,-90.084816,MILITARY,NOT AVAILABLE,NEW ORLEANS
68010,DOUGLAS,NE,BOYS TOWN NATIONAL RESEARCH HOSPITAL - WEST,41.24999471700011,-96.133022576,CHILDREN,NOT AVAILABLE,BOYS TOWN
68310,GAGE,NE,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC",40.2773384770001,-96.740225466,CRITICAL ACCESS,NOT AVAILABLE,BEATRICE
68847,BUFFALO,NE,CHI HEALTH RICHARD YOUNG BEHAVIORAL HEALTH,40.7204552470001,-99.106738385,PSYCHIATRIC,NOT AVAILABLE,KEARNEY
68361,FILLMORE,NE,FILLMORE COUNTY HOSPITAL,40.526600516,-97.59495531299999,CRITICAL ACCESS,NOT AVAILABLE,GENEVA
68640,NANCE,NE,GENOA COMMUNITY HOSPITAL,41.4439214550001,-97.73258368599991,CRITICAL ACCESS,LEVEL IV,GENOA
68901,ADAMS,NE,MARY LANNING MEMORIAL HOSPITAL,40.590913798,-98.3880658259999,GENERAL ACUTE CARE,LEVEL III,HASTINGS
68803,HALL,NE,CHI HEALTH ST. FRANCIS,40.92605948,-98.37164271200001,GENERAL ACUTE CARE,LEVEL III,GRAND ISLAND
68848,BUFFALO,NE,CHI HEALTH GOOD SAMARITAN,40.7076637070001,-99.081582456,GENERAL ACUTE CARE,LEVEL II,KEARNEY
68509,LANCASTER,NE,LINCOLN REGIONAL CENTER,40.780780629,-96.73392500599991,PSYCHIATRIC,NOT AVAILABLE,LINCOLN
68506,LANCASTER,NE,LINCOLN SURGICAL HOSPITAL,40.794733014,-96.6235050069999,GENERAL ACUTE CARE,NOT AVAILABLE,LINCOLN
68506,LANCASTER,NE,BRYAN MEDICAL CENTER,40.795898213,-96.65226399299999,GENERAL ACUTE CARE,NOT AVAILABLE,LINCOLN
72703,WASHINGTON,AR,VETERANS HEALTH CARE SYSTEM OF THE OZARKS,36.081419,-94.160127,MILITARY,NOT AVAILABLE,FAYETTEVILLE
68502,LANCASTER,NE,SELECT SPECIALITY HOSPITAL - LINCOLN,40.789287482000105,-96.69917965100001,LONG TERM CARE,NOT AVAILABLE,LINCOLN
68526,LANCASTER,NE,CHI HEALTH NEBRASKA HEART,40.7366810280001,-96.5935130509999,GENERAL ACUTE CARE,NOT AVAILABLE,LINCOLN
77030,HARRIS,TX,MICHAEL E. DEBAKEY VA MEDICAL CENTER,29.6997657490001,-95.388773445,MILITARY,NOT AVAILABLE,HOUSTON
68502,LANCASTER,NE,BRYAN MEDICAL CENTER,40.789660939,-96.69874595999991,GENERAL ACUTE CARE,LEVEL II,LINCOLN
68114,DOUGLAS,NE,CHILDREN'S HOSPITAL & MEDICAL CENTER,41.2609364840001,-96.04225590700001,CHILDREN,LEVEL II PEDIATRIC,OMAHA
68114,DOUGLAS,NE,METHODIST HOSPITAL,41.2596426740001,-96.04136103100001,GENERAL ACUTE CARE,NOT AVAILABLE,OMAHA
76504,BELL,TX,OLIN E. TEAGUE VETERANS' MEDICAL CENTER,31.0764042280001,-97.34757980599991,MILITARY,NOT AVAILABLE,TEMPLE
68131,DOUGLAS,NE,LASTING HOPE RECOVERY CENTER,41.255864906999996,-95.948519226,PSYCHIATRIC,NOT AVAILABLE,OMAHA
76711,MCLENNAN,TX,DORIS MILLER DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,31.511455574,-97.16414014,MILITARY,NOT AVAILABLE,WACO
68122,DOUGLAS,NE,"NEBRASKA SPINE HOSPITAL, LLC",41.3220543350001,-96.02035632399999,SPECIAL,NOT AVAILABLE,OMAHA
68144,DOUGLAS,NE,NEBRASKA ORTHOPAEDIC HOSPITAL,41.2328697720001,-96.135637117,SPECIAL,NOT AVAILABLE,OMAHA
79930,EL PASO,TX,EL PASO VA HEALTH CARE SYSTEM,31.8207955510001,-106.462482151,MILITARY,LEVEL III,EL PASO
68939,FRANKLIN,NE,FRANKLIN COUNTY MEMORIAL HOSPITAL,40.101828981,-98.954132565,CRITICAL ACCESS,NOT AVAILABLE,FRANKLIN
68822,CUSTER,NE,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,41.409448513,-99.6318763529999,CRITICAL ACCESS,LEVEL IV,BROKEN BOW
68746,BOYD,NE,NIOBRARA VALLEY HOSPITAL,42.8245735290001,-98.4684940829999,CRITICAL ACCESS,NOT AVAILABLE,LYNCH
69301,BOX BUTTE,NE,BOX BUTTE GENERAL HOSPITAL,42.116836542,-102.869854944,CRITICAL ACCESS,LEVEL IV,ALLIANCE
68620,BOONE,NE,BOONE COUNTY HEALTH CENTER,41.683040809,-98.005740155,CRITICAL ACCESS,NOT AVAILABLE,ALBION
69343,SHERIDAN,NE,GORDON MEMORIAL HOSPITAL DISTRICT,42.812177518000105,-102.199851834,CRITICAL ACCESS,LEVEL IV,GORDON
68370,THAYER,NE,THAYER COUNTY HEALTH SERVICES,40.160639266,-97.59373043299999,CRITICAL ACCESS,LEVEL IV,HEBRON
68729,KNOX,NE,AVERA CREIGHTON HOSPITAL,42.465918343000105,-97.91689793599991,CRITICAL ACCESS,LEVEL IV,CREIGHTON
68862,VALLEY,NE,VALLEY COUNTY HEALTH SYSTEM,41.6021114770001,-98.942805277,CRITICAL ACCESS,LEVEL IV,ORD
68047,THURSTON,NE,PENDER COMMUNITY HOSPITAL,42.10666503,-96.71094042200001,CRITICAL ACCESS,NOT AVAILABLE,PENDER
68305,NEMAHA,NE,NEMAHA COUNTY HOSPITAL,40.391228889000004,-95.85332562100001,CRITICAL ACCESS,LEVEL IV,AUBURN
69336,MORRILL,NE,MORRILL COUNTY COMMUNITY HOSPITAL,41.6617642790001,-103.09228543,CRITICAL ACCESS,LEVEL IV,BRIDGEPORT
78229,BEXAR,TX,"AUDIE L. MURPHY VA HOSPITAL, STVHCS",29.506664757000102,-98.57984557799989,MILITARY,NOT AVAILABLE,SAN ANTONIO
68978,NUCKOLLS,NE,BRODSTONE MEMORIAL HOSP,40.0264433840001,-98.065949124,CRITICAL ACCESS,NOT AVAILABLE,SUPERIOR
68410,OTOE,NE,ST MARY'S COMMUNITY HOSPITAL,40.679785767000105,-95.8621545029999,CRITICAL ACCESS,LEVEL IV,NEBRASKA CITY
68446,OTOE,NE,COMMUNITY MEMORIAL HOSPITAL,40.667305501,-96.186851331,CRITICAL ACCESS,LEVEL IV,SYRACUSE
68420,PAWNEE,NE,PAWNEE COUNTY MEMORIAL HOSPITAL,40.108519433000005,-96.150040855,CRITICAL ACCESS,LEVEL IV,PAWNEE CITY
